HCLk-019.kin - RawData;;;;;;;;;;;;;;;
Time ( Second );Abs.;;;;;;;;;;;;;;
0;3,6907;;;;;;;;;;;;;;
1;3,6993;;;;;;;;;;;;;;
2;3,6826;;;;;;;;;;;;;;
3;3,6826;;;;;;;;;;;;;;
4;3,691;;;;;;;;;;;;;;
5;3,6664;;;;;;;;;;;;;;
6;3,636;;;;;;;;;;;;;;
7;3,6741;;;;;;;;;;;;;;
8;3,6287;;;;;;;;;;;;;;y
9;3,6215;;;;;;;;;;;;;;-0,005
10;3,6288;;;;;;;;;;;;;;
11;3,5939;;;;;;;;;;;;;;
12;3,6287;;;;;;;;;;;;;;
13;3,6006;;;;;;;;;;;;;;
14;3,6004;;;;;;;;;;;;;;
15;3,5743;;;;;;;;;;;;;;
16;3,5681;;;;;;;;;;;;;;
17;3,5744;;;;;;;;;;;;;;
18;3,5807;;;;;;;;;;;;;;
19;3,5683;;;;;;;;;;;;;;
20;3,5806;;;;;;;;;;;;;;
21;3,562;;;;;;;;;;;;;;
22;3,5318;;;;;;;;;;;;;;
23;3,5437;;;;;;;;;;;;;;
24;3,5316;;;;;;;;;;;;;;
25;3,5375;;;;;;;;;;;;;;
26;3,5315;;;;;;;;;;;;;;
27;3,5317;;;;;;;;;;;;;;
28;3,509;;;;;;;;;;;;;;
29;3,5148;;;;;;;;;;;;;;
30;3,526;;;;;;;;;;;;;;
31;3,493;;;;;;;;;;;;;;
32;3,493;;;;;;;;;;;;;;
33;3,4876;;;;;;;;;;;;;;
34;3,4826;;;;;;;;;;;;;;
35;3,4982;;;;;;;;;;;;;;
36;3,4876;;;;;;;;;;;;;;
37;3,4527;;;;;;;;;;;;;;
38;3,4527;;;;;;;;;;;;;;
39;3,4674;;;;;;;;;;;;;;
40;3,4478;;;;;;;;;;;;;;
41;3,4383;;;;;;;;;;;;;;
42;3,4625;;;;;;;;;;;;;;
43;3,4337;;;;;;;;;;;;;;
44;3,4338;;;;;;;;;;;;;;
45;3,4025;;;;;;;;;;;;;;
46;3,4114;;;;;;;;;;;;;;
47;3,3983;;;;;;;;;;;;;;
48;3,4026;;;;;;;;;;;;;;
49;3,3939;;;;;;;;;;;;;;
50;3,3981;;;;;;;;;;;;;;
51;3,3815;;;;;;;;;;;;;;
52;3,3857;;;;;;;;;;;;;;
53;3,3613;;;;;;;;;;;;;;
54;3,3774;;;;;;;;;;;;;;
55;3,369;;;;;;;;;;;;;;
56;3,3575;;;;;;;;;;;;;;
57;3,3579;;;;;;;;;;;;;;
58;3,3499;;;;;;;;;;;;;;
59;3,335;;;;;;;;;;;;;;
60;3,3348;;;;;;;;;;;;;;
61;3,3274;;;;;;;;;;;;;;
62;3,3132;;;;;;;;;;;;;;
63;3,3097;;;;;;;;;;;;;;
64;3,3064;;;;;;;;;;;;;;
65;3,3032;;;;;;;;;;;;;;
66;3,2961;;;;;;;;;;;;;;
67;3,2962;;;;;;;;;;;;;;
68;3,3029;;;;;;;;;;;;;;
69;3,2863;;;;;;;;;;;;;;
70;3,2797;;;;;;;;;;;;;;
71;3,2891;;;;;;;;;;;;;;
72;3,2642;;;;;;;;;;;;;;
73;3,2607;;;;;;;;;;;;;;
74;3,267;;;;;;;;;;;;;;
75;3,2578;;;;;;;;;;;;;;
76;3,2364;;;;;;;;;;;;;;
77;3,2483;;;;;;;;;;;;;;
78;3,2426;;;;;;;;;;;;;;
79;3,2424;;;;;;;;;;;;;;
80;3,2306;;;;;;;;;;;;;;
81;3,2251;;;;;;;;;;;;;;
82;3,2193;;;;;;;;;;;;;;
83;3,2192;;;;;;;;;;;;;;
84;3,2166;;;;;;;;;;;;;;
85;3,2081;;;;;;;;;;;;;;
86;3,1946;;;;;;;;;;;;;;
87;3,1922;;;;;;;;;;;;;;
88;3,1787;;;;;;;;;;;;;;
89;3,1715;;;;;;;;;;;;;;
90;3,1736;;;;;;;;;;;;;;
91;3,1587;;;;;;;;;;;;;;
92;3,1637;;;;;;;;;;;;;;
93;3,1564;;;;;;;;;;;;;;
94;3,154;;;;;;;;;;;;;;
95;3,1421;;;;;;;;;;;;;;
96;3,142;;;;;;;;;;;;;;
97;3,135;;;;;;;;;;;;;;
98;3,128;;;;;;;;;;;;;;
99;3,1191;;;;;;;;;;;;;;
100;3,1188;;;;;;;;;;;;;;
101;3,1191;;;;;;;;;;;;;;
102;3,1082;;;;;;;;;;;;;;
103;3,1082;;;;;;;;;;;;;;
104;3,0929;;;;;;;;;;;;;;
105;3,0911;;;;;;;;;;;;;;
106;3,0908;;;;;;;;;;;;;;
107;3,0826;;;;;;;;;;;;;;
108;3,0785;;;;;;;;;;;;;;
109;3,0765;;;;;;;;;;;;;;
110;3,0665;;;;;;;;;;;;;;
111;3,0622;;;;;;;;;;;;;;
112;3,0545;;;;;;;;;;;;;;
113;3,0544;;;;;;;;;;;;;;
114;3,047;;;;;;;;;;;;;;
115;3,0433;;;;;;;;;;;;;;
116;3,0398;;;;;;;;;;;;;;
117;3,0301;;;;;;;;;;;;;;
118;3,0358;;;;;;;;;;;;;;
119;3,0229;;;;;;;;;;;;;;
120;3,0141;;;;;;;;;;;;;;
121;3,014;;;;;;;;;;;;;;
122;3,0073;;;;;;;;;;;;;;
123;3,0055;;;;;;;;;;;;;;
124;2,9967;;;;;;;;;;;;;;
125;2,9887;;;;;;;;;;;;;;
126;2,9884;;;;;;;;;;;;;;
127;2,9853;;;;;;;;;;;;;;
128;2,9786;;;;;;;;;;;;;;
129;2,9753;;;;;;;;;;;;;;
130;2,9721;;;;;;;;;;;;;;
131;2,9661;;;;;;;;;;;;;;
132;2,9551;;;;;;;;;;;;;;
133;2,9476;;;;;;;;;;;;;;
134;2,9459;;;;;;;;;;;;;;
135;2,9399;;;;;;;;;;;;;;
136;2,9411;;;;;;;;;;;;;;
137;2,9325;;;;;;;;;;;;;;
138;2,9299;;;;;;;;;;;;;;
139;2,9195;;;;;;;;;;;;;;
140;2,9154;;;;;;;;;;;;;;
141;2,9129;;;;;;;;;;;;;;
142;2,9043;;;;;;;;;;;;;;
143;2,9028;;;;;;;;;;;;;;
144;2,8936;;;;;;;;;;;;;;
145;2,8939;;;;;;;;;;;;;;
146;2,8845;;;;;;;;;;;;;;
147;2,883;;;;;;;;;;;;;;
148;2,8768;;;;;;;;;;;;;;
149;2,8754;;;;;;;;;;;;;;
150;2,8666;;;;;;;;;;;;;;
151;2,86;;;;;;;;;;;;;;
152;2,8579;;;;;;;;;;;;;;
153;2,8507;;;;;;;;;;;;;;
154;2,8494;;;;;;;;;;;;;;
155;2,8412;;;;;;;;;;;;;;
156;2,8435;;;;;;;;;;;;;;
157;2,8282;;;;;;;;;;;;;;
158;2,8316;;;;;;;;;;;;;;
159;2,8283;;;;;;;;;;;;;;
160;2,819;;;;;;;;;;;;;;
