HCLk-016.kin - RawData;;;;;;;;;;;;;;;
Time ( Second );Abs.;;;;;;;;;;;;;;
0;3,6148;;;;;;;;;;;;;;
1;3,622;;;;;;;;;;;;;;
2;3,6078;;;;;;;;;;;;;;
3;3,6366;;;;;;;;;;;;;;
4;3,6081;;;;;;;;;;;;;;
5;3,6292;;;;;;;;;;;;;;
6;3,5945;;;;;;;;;;;;;;
7;3,5944;;;;;;;;;;;;;;
8;3,6083;;;;;;;;;;;;;;
9;3,6082;;;;;;;;;;;;;;
10;3,6222;;;;;;;;;;;;;;y
11;3,6012;;;;;;;;;;;;;;-0,0012
12;3,6221;;;;;;;;;;;;;;
13;3,6149;;;;;;;;;;;;;;
14;3,6081;;;;;;;;;;;;;;
15;3,5812;;;;;;;;;;;;;;
16;3,5945;;;;;;;;;;;;;;
17;3,5874;;;;;;;;;;;;;;
18;3,5686;;;;;;;;;;;;;;
19;3,5945;;;;;;;;;;;;;;
20;3,5876;;;;;;;;;;;;;;
21;3,5948;;;;;;;;;;;;;;
22;3,5813;;;;;;;;;;;;;;
23;3,5624;;;;;;;;;;;;;;
24;3,5747;;;;;;;;;;;;;;
25;3,5752;;;;;;;;;;;;;;
26;3,5814;;;;;;;;;;;;;;
27;3,5501;;;;;;;;;;;;;;
28;3,5748;;;;;;;;;;;;;;
29;3,544;;;;;;;;;;;;;;
30;3,5748;;;;;;;;;;;;;;
31;3,5812;;;;;;;;;;;;;;
32;3,5562;;;;;;;;;;;;;;
33;3,5564;;;;;;;;;;;;;;
34;3,5501;;;;;;;;;;;;;;
35;3,5622;;;;;;;;;;;;;;
36;3,5442;;;;;;;;;;;;;;
37;3,5814;;;;;;;;;;;;;;
38;3,5623;;;;;;;;;;;;;;
39;3,5559;;;;;;;;;;;;;;
40;3,5501;;;;;;;;;;;;;;
41;3,5322;;;;;;;;;;;;;;
42;3,5623;;;;;;;;;;;;;;
43;3,5439;;;;;;;;;;;;;;
44;3,538;;;;;;;;;;;;;;
45;3,5443;;;;;;;;;;;;;;
46;3,55;;;;;;;;;;;;;;
47;3,5619;;;;;;;;;;;;;;
48;3,5559;;;;;;;;;;;;;;
49;3,544;;;;;;;;;;;;;;
50;3,5267;;;;;;;;;;;;;;
51;3,5384;;;;;;;;;;;;;;
52;3,5498;;;;;;;;;;;;;;
53;3,5558;;;;;;;;;;;;;;
54;3,5622;;;;;;;;;;;;;;
55;3,5323;;;;;;;;;;;;;;
56;3,5152;;;;;;;;;;;;;;
57;3,5096;;;;;;;;;;;;;;
58;3,5266;;;;;;;;;;;;;;
59;3,5043;;;;;;;;;;;;;;
60;3,5382;;;;;;;;;;;;;;
61;3,5441;;;;;;;;;;;;;;
62;3,5324;;;;;;;;;;;;;;
63;3,5153;;;;;;;;;;;;;;
64;3,5265;;;;;;;;;;;;;;
65;3,5095;;;;;;;;;;;;;;
66;3,4831;;;;;;;;;;;;;;
67;3,5206;;;;;;;;;;;;;;
68;3,5152;;;;;;;;;;;;;;
69;3,5152;;;;;;;;;;;;;;
70;3,5153;;;;;;;;;;;;;;
71;3,5265;;;;;;;;;;;;;;
72;3,5208;;;;;;;;;;;;;;
73;3,5041;;;;;;;;;;;;;;
74;3,5045;;;;;;;;;;;;;;
75;3,5325;;;;;;;;;;;;;;
76;3,5208;;;;;;;;;;;;;;
77;3,515;;;;;;;;;;;;;;
78;3,5098;;;;;;;;;;;;;;
79;3,5042;;;;;;;;;;;;;;
80;3,5042;;;;;;;;;;;;;;
81;3,5207;;;;;;;;;;;;;;
82;3,5265;;;;;;;;;;;;;;
83;3,4936;;;;;;;;;;;;;;
84;3,4934;;;;;;;;;;;;;;
85;3,5097;;;;;;;;;;;;;;
86;3,4989;;;;;;;;;;;;;;
87;3,51;;;;;;;;;;;;;;
88;3,5046;;;;;;;;;;;;;;
89;3,4883;;;;;;;;;;;;;;
90;3,4936;;;;;;;;;;;;;;
91;3,5046;;;;;;;;;;;;;;
92;3,4991;;;;;;;;;;;;;;
93;3,483;;;;;;;;;;;;;;
94;3,5044;;;;;;;;;;;;;;
95;3,4731;;;;;;;;;;;;;;
96;3,5041;;;;;;;;;;;;;;
97;3,4936;;;;;;;;;;;;;;
98;3,5155;;;;;;;;;;;;;;
99;3,4937;;;;;;;;;;;;;;
100;3,4937;;;;;;;;;;;;;;
101;3,4833;;;;;;;;;;;;;;
102;3,4884;;;;;;;;;;;;;;
103;3,4882;;;;;;;;;;;;;;
104;3,4833;;;;;;;;;;;;;;
105;3,4831;;;;;;;;;;;;;;
106;3,4781;;;;;;;;;;;;;;
107;3,4729;;;;;;;;;;;;;;
108;3,4886;;;;;;;;;;;;;;
109;3,4731;;;;;;;;;;;;;;
110;3,468;;;;;;;;;;;;;;
111;3,4881;;;;;;;;;;;;;;
112;3,4582;;;;;;;;;;;;;;
113;3,4833;;;;;;;;;;;;;;
114;3,4631;;;;;;;;;;;;;;
115;3,458;;;;;;;;;;;;;;
116;3,458;;;;;;;;;;;;;;
117;3,4678;;;;;;;;;;;;;;
118;3,473;;;;;;;;;;;;;;
119;3,4728;;;;;;;;;;;;;;
120;3,4729;;;;;;;;;;;;;;
121;3,4731;;;;;;;;;;;;;;
122;3,4678;;;;;;;;;;;;;;
123;3,4629;;;;;;;;;;;;;;
124;3,4991;;;;;;;;;;;;;;
125;3,4583;;;;;;;;;;;;;;
126;3,4631;;;;;;;;;;;;;;
127;3,4626;;;;;;;;;;;;;;
128;3,453;;;;;;;;;;;;;;
129;3,4436;;;;;;;;;;;;;;
130;3,4437;;;;;;;;;;;;;;
131;3,4531;;;;;;;;;;;;;;
132;3,458;;;;;;;;;;;;;;
133;3,4628;;;;;;;;;;;;;;
134;3,4343;;;;;;;;;;;;;;
135;3,4435;;;;;;;;;;;;;;
136;3,4532;;;;;;;;;;;;;;
137;3,4533;;;;;;;;;;;;;;
138;3,4483;;;;;;;;;;;;;;
139;3,4484;;;;;;;;;;;;;;
140;3,453;;;;;;;;;;;;;;
141;3,4483;;;;;;;;;;;;;;
142;3,4578;;;;;;;;;;;;;;
143;3,4484;;;;;;;;;;;;;;
144;3,4295;;;;;;;;;;;;;;
145;3,4433;;;;;;;;;;;;;;
146;3,4341;;;;;;;;;;;;;;
147;3,4437;;;;;;;;;;;;;;
148;3,4389;;;;;;;;;;;;;;
149;3,4251;;;;;;;;;;;;;;
150;3,4297;;;;;;;;;;;;;;
151;3,4389;;;;;;;;;;;;;;
152;3,4248;;;;;;;;;;;;;;
153;3,4388;;;;;;;;;;;;;;
154;3,4436;;;;;;;;;;;;;;
155;3,4344;;;;;;;;;;;;;;
156;3,4161;;;;;;;;;;;;;;
157;3,4163;;;;;;;;;;;;;;
158;3,4251;;;;;;;;;;;;;;
159;3,4116;;;;;;;;;;;;;;
160;3,4161;;;;;;;;;;;;;;
161;3,4297;;;;;;;;;;;;;;
162;3,4294;;;;;;;;;;;;;;
163;3,3986;;;;;;;;;;;;;;
164;3,4074;;;;;;;;;;;;;;
165;3,4207;;;;;;;;;;;;;;
166;3,3991;;;;;;;;;;;;;;
167;3,4118;;;;;;;;;;;;;;
168;3,403;;;;;;;;;;;;;;
169;3,4252;;;;;;;;;;;;;;
170;3,4075;;;;;;;;;;;;;;
171;3,3945;;;;;;;;;;;;;;
172;3,4075;;;;;;;;;;;;;;
173;3,4033;;;;;;;;;;;;;;
174;3,3989;;;;;;;;;;;;;;
175;3,4206;;;;;;;;;;;;;;
176;3,4118;;;;;;;;;;;;;;
177;3,3862;;;;;;;;;;;;;;
178;3,4074;;;;;;;;;;;;;;
179;3,3987;;;;;;;;;;;;;;
180;3,3988;;;;;;;;;;;;;;
181;3,3903;;;;;;;;;;;;;;
182;3,3947;;;;;;;;;;;;;;
183;3,382;;;;;;;;;;;;;;
184;3,4029;;;;;;;;;;;;;;
185;3,4071;;;;;;;;;;;;;;
186;3,3947;;;;;;;;;;;;;;
187;3,3902;;;;;;;;;;;;;;
188;3,3904;;;;;;;;;;;;;;
189;3,3943;;;;;;;;;;;;;;
190;3,3818;;;;;;;;;;;;;;
191;3,3821;;;;;;;;;;;;;;
192;3,382;;;;;;;;;;;;;;
193;3,362;;;;;;;;;;;;;;
194;3,3904;;;;;;;;;;;;;;
195;3,3946;;;;;;;;;;;;;;
196;3,3823;;;;;;;;;;;;;;
197;3,3779;;;;;;;;;;;;;;
198;3,3779;;;;;;;;;;;;;;
199;3,3904;;;;;;;;;;;;;;
200;3,3903;;;;;;;;;;;;;;
201;3,362;;;;;;;;;;;;;;
202;3,3903;;;;;;;;;;;;;;
203;3,3697;;;;;;;;;;;;;;
204;3,3658;;;;;;;;;;;;;;
205;3,3619;;;;;;;;;;;;;;
206;3,3659;;;;;;;;;;;;;;
207;3,366;;;;;;;;;;;;;;
208;3,3577;;;;;;;;;;;;;;
209;3,3657;;;;;;;;;;;;;;
210;3,3389;;;;;;;;;;;;;;
211;3,3542;;;;;;;;;;;;;;
212;3,3543;;;;;;;;;;;;;;
213;3,3428;;;;;;;;;;;;;;
214;3,362;;;;;;;;;;;;;;
215;3,343;;;;;;;;;;;;;;
216;3,3542;;;;;;;;;;;;;;
217;3,3507;;;;;;;;;;;;;;
218;3,3543;;;;;;;;;;;;;;
219;3,3581;;;;;;;;;;;;;;
220;3,3581;;;;;;;;;;;;;;
221;3,3582;;;;;;;;;;;;;;
222;3,3356;;;;;;;;;;;;;;
223;3,3466;;;;;;;;;;;;;;
224;3,3394;;;;;;;;;;;;;;
225;3,3427;;;;;;;;;;;;;;
226;3,3581;;;;;;;;;;;;;;
227;3,3428;;;;;;;;;;;;;;
228;3,3393;;;;;;;;;;;;;;
229;3,3428;;;;;;;;;;;;;;
230;3,3466;;;;;;;;;;;;;;
231;3,3468;;;;;;;;;;;;;;
232;3,3503;;;;;;;;;;;;;;
233;3,3391;;;;;;;;;;;;;;
234;3,3318;;;;;;;;;;;;;;
