"1000mkl_I2.spc - RawData"
"Wavelength nm.","Abs."
400,00,4,000
401,00,4,000
402,00,3,995
403,00,3,997
404,00,3,970
405,00,3,961
406,00,4,000
407,00,3,989
408,00,3,934
409,00,3,978
410,00,3,977
411,00,3,930
412,00,3,915
413,00,3,942
414,00,3,991
415,00,3,993
416,00,3,965
417,00,3,984
418,00,3,968
419,00,3,992
420,00,3,962
421,00,3,964
422,00,3,986
423,00,3,995
424,00,3,926
425,00,3,976
426,00,3,997
427,00,3,985
428,00,3,978
429,00,3,963
430,00,3,982
431,00,3,989
432,00,3,978
433,00,3,985
434,00,4,000
435,00,3,951
436,00,3,980
437,00,3,987
438,00,3,941
439,00,3,974
440,00,4,000
441,00,3,973
442,00,3,984
443,00,3,971
444,00,3,949
445,00,3,897
446,00,3,974
447,00,3,991
448,00,3,955
449,00,3,990
450,00,3,977
451,00,3,991
452,00,3,994
453,00,4,000
454,00,3,998
455,00,3,996
456,00,3,998
457,00,3,998
458,00,4,000
459,00,3,964
460,00,3,981
461,00,3,990
462,00,3,995
463,00,3,995
464,00,3,999
465,00,3,998
466,00,3,993
467,00,3,963
468,00,3,928
469,00,3,978
470,00,3,909
471,00,3,807
472,00,3,712
473,00,3,665
474,00,3,612
475,00,3,444
476,00,3,346
477,00,3,237
478,00,3,127
479,00,3,038
480,00,2,928
481,00,2,829
482,00,2,739
483,00,2,642
484,00,2,553
485,00,2,470
486,00,2,389
487,00,2,311
488,00,2,236
489,00,2,164
490,00,2,096
491,00,2,033
492,00,1,969
493,00,1,910
494,00,1,855
495,00,1,798
496,00,1,746
497,00,1,697
498,00,1,651
499,00,1,606
500,00,1,564
501,00,1,524
502,00,1,484
503,00,1,449
504,00,1,415
505,00,1,381
506,00,1,349
507,00,1,320
508,00,1,291
509,00,1,264
510,00,1,239
511,00,1,214
512,00,1,191
513,00,1,169
514,00,1,148
515,00,1,128
516,00,1,109
517,00,1,091
518,00,1,073
519,00,1,057
520,00,1,041
521,00,1,025
522,00,1,010
523,00,0,996
524,00,0,982
525,00,0,968
526,00,0,955
527,00,0,942
528,00,0,930
529,00,0,918
530,00,0,907
531,00,0,895
532,00,0,884
533,00,0,873
534,00,0,861
535,00,0,851
536,00,0,840
537,00,0,828
538,00,0,818
539,00,0,808
540,00,0,798
541,00,0,788
542,00,0,778
543,00,0,768
544,00,0,758
545,00,0,748
546,00,0,739
547,00,0,729
548,00,0,719
549,00,0,709
550,00,0,700
551,00,0,690
552,00,0,680
553,00,0,670
554,00,0,660
555,00,0,651
556,00,0,640
557,00,0,631
558,00,0,621
559,00,0,611
560,00,0,602
561,00,0,592
562,00,0,582
563,00,0,573
564,00,0,563
565,00,0,554
566,00,0,544
567,00,0,534
568,00,0,525
569,00,0,515
570,00,0,506
571,00,0,497
572,00,0,488
573,00,0,478
574,00,0,469
575,00,0,460
576,00,0,451
577,00,0,442
578,00,0,434
579,00,0,425
580,00,0,416
581,00,0,407
582,00,0,399
583,00,0,390
584,00,0,382
585,00,0,374
586,00,0,366
587,00,0,358
588,00,0,350
589,00,0,342
590,00,0,335
591,00,0,327
592,00,0,320
593,00,0,313
594,00,0,306
595,00,0,299
596,00,0,292
597,00,0,285
598,00,0,278
599,00,0,271
600,00,0,265
601,00,0,258
602,00,0,252
603,00,0,246
604,00,0,240
605,00,0,234
606,00,0,228
607,00,0,223
608,00,0,217
609,00,0,212
610,00,0,206
611,00,0,201
612,00,0,196
613,00,0,191
614,00,0,186
615,00,0,182
616,00,0,177
617,00,0,172
618,00,0,168
619,00,0,164
620,00,0,160
621,00,0,155
622,00,0,151
623,00,0,147
624,00,0,144
625,00,0,140
626,00,0,136
627,00,0,133
628,00,0,129
629,00,0,126
630,00,0,123
631,00,0,120
632,00,0,117
633,00,0,114
634,00,0,111
635,00,0,108
636,00,0,105
637,00,0,103
638,00,0,100
639,00,0,098
640,00,0,095
641,00,0,093
642,00,0,091
643,00,0,089
644,00,0,087
645,00,0,085
646,00,0,083
647,00,0,081
648,00,0,079
649,00,0,077
650,00,0,075
651,00,0,073
652,00,0,072
653,00,0,070
654,00,0,068
655,00,0,067
656,00,0,065
657,00,0,064
658,00,0,063
659,00,0,061
660,00,0,060
661,00,0,059
662,00,0,057
663,00,0,056
664,00,0,055
665,00,0,054
666,00,0,053
667,00,0,052
668,00,0,051
669,00,0,050
670,00,0,049
671,00,0,048
672,00,0,047
673,00,0,046
674,00,0,046
675,00,0,045
676,00,0,044
677,00,0,043
678,00,0,042
679,00,0,042
680,00,0,041
681,00,0,040
682,00,0,040
683,00,0,039
684,00,0,038
685,00,0,038
686,00,0,037
687,00,0,037
688,00,0,036
689,00,0,036
690,00,0,035
691,00,0,035
692,00,0,034
693,00,0,034
694,00,0,033
695,00,0,033
696,00,0,032
697,00,0,032
698,00,0,032
699,00,0,031
700,00,0,031
