"500mkl_I2.spc - RawData"
"Wavelength nm.","Abs."
400,00,3,991
401,00,3,999
402,00,3,981
403,00,3,972
404,00,3,990
405,00,4,000
406,00,3,950
407,00,3,941
408,00,4,000
409,00,3,998
410,00,3,990
411,00,3,992
412,00,4,000
413,00,3,951
414,00,3,999
415,00,3,987
416,00,3,979
417,00,3,943
418,00,3,869
419,00,3,947
420,00,3,896
421,00,3,928
422,00,3,947
423,00,3,945
424,00,3,922
425,00,3,906
426,00,3,818
427,00,3,924
428,00,3,980
429,00,3,967
430,00,3,836
431,00,3,872
432,00,3,963
433,00,3,924
434,00,3,947
435,00,3,962
436,00,3,912
437,00,3,875
438,00,3,881
439,00,3,917
440,00,3,844
441,00,3,819
442,00,3,935
443,00,3,883
444,00,3,774
445,00,3,741
446,00,3,671
447,00,3,629
448,00,3,547
449,00,3,464
450,00,3,351
451,00,3,304
452,00,3,236
453,00,3,130
454,00,3,075
455,00,3,000
456,00,2,906
457,00,2,826
458,00,2,743
459,00,2,664
460,00,2,595
461,00,2,525
462,00,2,447
463,00,2,373
464,00,2,303
465,00,2,235
466,00,2,165
467,00,2,098
468,00,2,034
469,00,1,969
470,00,1,908
471,00,1,850
472,00,1,790
473,00,1,734
474,00,1,680
475,00,1,626
476,00,1,574
477,00,1,525
478,00,1,478
479,00,1,429
480,00,1,385
481,00,1,343
482,00,1,301
483,00,1,260
484,00,1,220
485,00,1,182
486,00,1,146
487,00,1,112
488,00,1,080
489,00,1,048
490,00,1,018
491,00,0,990
492,00,0,962
493,00,0,935
494,00,0,909
495,00,0,883
496,00,0,860
497,00,0,838
498,00,0,817
499,00,0,796
500,00,0,777
501,00,0,758
502,00,0,738
503,00,0,721
504,00,0,705
505,00,0,689
506,00,0,674
507,00,0,660
508,00,0,645
509,00,0,632
510,00,0,619
511,00,0,606
512,00,0,595
513,00,0,583
514,00,0,573
515,00,0,562
516,00,0,552
517,00,0,543
518,00,0,533
519,00,0,524
520,00,0,516
521,00,0,507
522,00,0,499
523,00,0,491
524,00,0,483
525,00,0,476
526,00,0,469
527,00,0,462
528,00,0,455
529,00,0,448
530,00,0,441
531,00,0,435
532,00,0,428
533,00,0,422
534,00,0,416
535,00,0,410
536,00,0,404
537,00,0,398
538,00,0,392
539,00,0,386
540,00,0,381
541,00,0,375
542,00,0,370
543,00,0,365
544,00,0,359
545,00,0,354
546,00,0,348
547,00,0,343
548,00,0,338
549,00,0,333
550,00,0,328
551,00,0,323
552,00,0,318
553,00,0,313
554,00,0,308
555,00,0,303
556,00,0,298
557,00,0,293
558,00,0,288
559,00,0,283
560,00,0,279
561,00,0,274
562,00,0,269
563,00,0,264
564,00,0,260
565,00,0,255
566,00,0,251
567,00,0,246
568,00,0,242
569,00,0,237
570,00,0,233
571,00,0,229
572,00,0,224
573,00,0,220
574,00,0,216
575,00,0,212
576,00,0,207
577,00,0,203
578,00,0,199
579,00,0,195
580,00,0,191
581,00,0,187
582,00,0,184
583,00,0,180
584,00,0,176
585,00,0,172
586,00,0,169
587,00,0,165
588,00,0,162
589,00,0,158
590,00,0,155
591,00,0,152
592,00,0,148
593,00,0,145
594,00,0,142
595,00,0,139
596,00,0,136
597,00,0,133
598,00,0,130
599,00,0,127
600,00,0,124
601,00,0,121
602,00,0,119
603,00,0,116
604,00,0,113
605,00,0,111
606,00,0,108
607,00,0,106
608,00,0,103
609,00,0,101
610,00,0,098
611,00,0,096
612,00,0,094
613,00,0,092
614,00,0,090
615,00,0,088
616,00,0,086
617,00,0,084
618,00,0,082
619,00,0,080
620,00,0,078
621,00,0,076
622,00,0,075
623,00,0,073
624,00,0,071
625,00,0,070
626,00,0,068
627,00,0,067
628,00,0,065
629,00,0,064
630,00,0,062
631,00,0,061
632,00,0,060
633,00,0,058
634,00,0,057
635,00,0,056
636,00,0,055
637,00,0,054
638,00,0,052
639,00,0,051
640,00,0,050
641,00,0,049
642,00,0,048
643,00,0,047
644,00,0,047
645,00,0,046
646,00,0,045
647,00,0,044
648,00,0,043
649,00,0,043
650,00,0,042
651,00,0,041
652,00,0,040
653,00,0,040
654,00,0,039
655,00,0,038
656,00,0,038
657,00,0,037
658,00,0,037
659,00,0,036
660,00,0,035
661,00,0,035
662,00,0,034
663,00,0,034
664,00,0,033
665,00,0,033
666,00,0,032
667,00,0,032
668,00,0,031
669,00,0,031
670,00,0,031
671,00,0,030
672,00,0,030
673,00,0,029
674,00,0,029
675,00,0,029
676,00,0,028
677,00,0,028
678,00,0,028
679,00,0,027
680,00,0,027
681,00,0,027
682,00,0,026
683,00,0,026
684,00,0,026
685,00,0,026
686,00,0,025
687,00,0,025
688,00,0,025
689,00,0,025
690,00,0,024
691,00,0,024
692,00,0,024
693,00,0,024
694,00,0,024
695,00,0,023
696,00,0,023
697,00,0,023
698,00,0,023
699,00,0,023
700,00,0,023
