"200mkl_I2.spc - RawData"
"Wavelength nm.","Abs."
400,00,3,949
401,00,3,936
402,00,3,962
403,00,3,990
404,00,3,926
405,00,3,941
406,00,3,992
407,00,3,949
408,00,3,738
409,00,3,569
410,00,3,480
411,00,3,457
412,00,3,299
413,00,3,244
414,00,3,112
415,00,3,042
416,00,2,914
417,00,2,816
418,00,2,761
419,00,2,700
420,00,2,623
421,00,2,577
422,00,2,511
423,00,2,460
424,00,2,413
425,00,2,363
426,00,2,311
427,00,2,266
428,00,2,219
429,00,2,174
430,00,2,128
431,00,2,087
432,00,2,044
433,00,2,003
434,00,1,963
435,00,1,923
436,00,1,882
437,00,1,844
438,00,1,806
439,00,1,770
440,00,1,733
441,00,1,698
442,00,1,662
443,00,1,626
444,00,1,591
445,00,1,556
446,00,1,520
447,00,1,487
448,00,1,455
449,00,1,421
450,00,1,388
451,00,1,356
452,00,1,323
453,00,1,291
454,00,1,260
455,00,1,229
456,00,1,199
457,00,1,170
458,00,1,140
459,00,1,110
460,00,1,082
461,00,1,054
462,00,1,027
463,00,0,999
464,00,0,974
465,00,0,949
466,00,0,924
467,00,0,900
468,00,0,876
469,00,0,852
470,00,0,829
471,00,0,807
472,00,0,785
473,00,0,764
474,00,0,744
475,00,0,724
476,00,0,704
477,00,0,685
478,00,0,667
479,00,0,648
480,00,0,632
481,00,0,615
482,00,0,599
483,00,0,584
484,00,0,568
485,00,0,553
486,00,0,538
487,00,0,525
488,00,0,511
489,00,0,498
490,00,0,486
491,00,0,475
492,00,0,463
493,00,0,452
494,00,0,441
495,00,0,429
496,00,0,419
497,00,0,409
498,00,0,400
499,00,0,391
500,00,0,382
501,00,0,374
502,00,0,365
503,00,0,357
504,00,0,349
505,00,0,341
506,00,0,334
507,00,0,327
508,00,0,321
509,00,0,314
510,00,0,308
511,00,0,301
512,00,0,295
513,00,0,289
514,00,0,284
515,00,0,278
516,00,0,273
517,00,0,268
518,00,0,263
519,00,0,258
520,00,0,253
521,00,0,248
522,00,0,244
523,00,0,239
524,00,0,235
525,00,0,231
526,00,0,227
527,00,0,223
528,00,0,219
529,00,0,215
530,00,0,211
531,00,0,207
532,00,0,204
533,00,0,200
534,00,0,197
535,00,0,193
536,00,0,190
537,00,0,186
538,00,0,183
539,00,0,180
540,00,0,177
541,00,0,174
542,00,0,171
543,00,0,168
544,00,0,165
545,00,0,162
546,00,0,159
547,00,0,156
548,00,0,154
549,00,0,151
550,00,0,148
551,00,0,146
552,00,0,143
553,00,0,140
554,00,0,138
555,00,0,135
556,00,0,133
557,00,0,131
558,00,0,128
559,00,0,126
560,00,0,123
561,00,0,121
562,00,0,119
563,00,0,117
564,00,0,114
565,00,0,112
566,00,0,110
567,00,0,108
568,00,0,106
569,00,0,104
570,00,0,102
571,00,0,100
572,00,0,098
573,00,0,096
574,00,0,094
575,00,0,092
576,00,0,091
577,00,0,089
578,00,0,087
579,00,0,085
580,00,0,084
581,00,0,082
582,00,0,080
583,00,0,079
584,00,0,077
585,00,0,076
586,00,0,074
587,00,0,073
588,00,0,071
589,00,0,070
590,00,0,068
591,00,0,067
592,00,0,066
593,00,0,064
594,00,0,063
595,00,0,062
596,00,0,061
597,00,0,059
598,00,0,058
599,00,0,057
600,00,0,056
601,00,0,055
602,00,0,054
603,00,0,053
604,00,0,052
605,00,0,050
606,00,0,049
607,00,0,048
608,00,0,047
609,00,0,046
610,00,0,045
611,00,0,045
612,00,0,044
613,00,0,043
614,00,0,042
615,00,0,041
616,00,0,040
617,00,0,040
618,00,0,039
619,00,0,038
620,00,0,037
621,00,0,037
622,00,0,036
623,00,0,035
624,00,0,035
625,00,0,034
626,00,0,033
627,00,0,033
628,00,0,032
629,00,0,032
630,00,0,031
631,00,0,031
632,00,0,030
633,00,0,030
634,00,0,029
635,00,0,029
636,00,0,028
637,00,0,028
638,00,0,027
639,00,0,027
640,00,0,027
641,00,0,026
642,00,0,026
643,00,0,026
644,00,0,026
645,00,0,025
646,00,0,025
647,00,0,025
648,00,0,024
649,00,0,024
650,00,0,024
651,00,0,024
652,00,0,023
653,00,0,023
654,00,0,023
655,00,0,022
656,00,0,022
657,00,0,022
658,00,0,022
659,00,0,021
660,00,0,021
661,00,0,021
662,00,0,021
663,00,0,021
664,00,0,020
665,00,0,020
666,00,0,020
667,00,0,020
668,00,0,020
669,00,0,019
670,00,0,019
671,00,0,019
672,00,0,019
673,00,0,019
674,00,0,019
675,00,0,019
676,00,0,018
677,00,0,018
678,00,0,018
679,00,0,018
680,00,0,018
681,00,0,018
682,00,0,018
683,00,0,017
684,00,0,017
685,00,0,017
686,00,0,017
687,00,0,017
688,00,0,017
689,00,0,017
690,00,0,017
691,00,0,017
692,00,0,016
693,00,0,016
694,00,0,016
695,00,0,016
696,00,0,016
697,00,0,016
698,00,0,016
699,00,0,016
700,00,0,016
