"800mkl_I2.spc - RawData"
"Wavelength nm.","Abs."
400,00,3,985
401,00,3,975
402,00,3,999
403,00,4,000
404,00,3,997
405,00,4,000
406,00,3,980
407,00,4,000
408,00,3,987
409,00,3,992
410,00,3,958
411,00,3,931
412,00,3,977
413,00,4,000
414,00,3,989
415,00,4,000
416,00,3,975
417,00,3,926
418,00,3,974
419,00,3,945
420,00,3,989
421,00,3,949
422,00,3,946
423,00,3,947
424,00,3,926
425,00,3,952
426,00,3,919
427,00,3,953
428,00,3,986
429,00,3,965
430,00,3,991
431,00,3,999
432,00,4,000
433,00,4,000
434,00,3,980
435,00,3,967
436,00,3,999
437,00,3,937
438,00,3,987
439,00,3,986
440,00,3,984
441,00,3,969
442,00,3,997
443,00,3,997
444,00,4,000
445,00,3,995
446,00,3,972
447,00,3,990
448,00,3,982
449,00,3,976
450,00,3,969
451,00,3,978
452,00,3,989
453,00,3,966
454,00,3,994
455,00,3,996
456,00,3,993
457,00,3,986
458,00,3,958
459,00,3,991
460,00,3,999
461,00,3,978
462,00,3,942
463,00,3,868
464,00,3,919
465,00,3,875
466,00,3,713
467,00,3,625
468,00,3,492
469,00,3,426
470,00,3,324
471,00,3,213
472,00,3,111
473,00,3,013
474,00,2,920
475,00,2,824
476,00,2,732
477,00,2,643
478,00,2,554
479,00,2,466
480,00,2,386
481,00,2,307
482,00,2,230
483,00,2,156
484,00,2,083
485,00,2,015
486,00,1,949
487,00,1,888
488,00,1,828
489,00,1,770
490,00,1,716
491,00,1,664
492,00,1,614
493,00,1,566
494,00,1,521
495,00,1,476
496,00,1,434
497,00,1,395
498,00,1,358
499,00,1,322
500,00,1,288
501,00,1,255
502,00,1,222
503,00,1,193
504,00,1,166
505,00,1,138
506,00,1,113
507,00,1,089
508,00,1,065
509,00,1,042
510,00,1,021
511,00,1,001
512,00,0,982
513,00,0,964
514,00,0,947
515,00,0,930
516,00,0,914
517,00,0,899
518,00,0,884
519,00,0,870
520,00,0,857
521,00,0,844
522,00,0,831
523,00,0,819
524,00,0,807
525,00,0,796
526,00,0,785
527,00,0,774
528,00,0,763
529,00,0,753
530,00,0,744
531,00,0,734
532,00,0,724
533,00,0,715
534,00,0,705
535,00,0,696
536,00,0,687
537,00,0,677
538,00,0,668
539,00,0,660
540,00,0,651
541,00,0,643
542,00,0,634
543,00,0,626
544,00,0,618
545,00,0,610
546,00,0,601
547,00,0,593
548,00,0,585
549,00,0,577
550,00,0,569
551,00,0,560
552,00,0,552
553,00,0,544
554,00,0,536
555,00,0,528
556,00,0,520
557,00,0,512
558,00,0,504
559,00,0,496
560,00,0,488
561,00,0,480
562,00,0,472
563,00,0,464
564,00,0,456
565,00,0,449
566,00,0,441
567,00,0,433
568,00,0,425
569,00,0,418
570,00,0,410
571,00,0,403
572,00,0,396
573,00,0,388
574,00,0,380
575,00,0,373
576,00,0,366
577,00,0,359
578,00,0,352
579,00,0,344
580,00,0,337
581,00,0,331
582,00,0,324
583,00,0,317
584,00,0,310
585,00,0,304
586,00,0,298
587,00,0,291
588,00,0,285
589,00,0,279
590,00,0,273
591,00,0,267
592,00,0,261
593,00,0,255
594,00,0,249
595,00,0,244
596,00,0,239
597,00,0,233
598,00,0,228
599,00,0,222
600,00,0,217
601,00,0,212
602,00,0,207
603,00,0,202
604,00,0,198
605,00,0,193
606,00,0,188
607,00,0,183
608,00,0,179
609,00,0,175
610,00,0,171
611,00,0,166
612,00,0,162
613,00,0,159
614,00,0,155
615,00,0,151
616,00,0,147
617,00,0,144
618,00,0,140
619,00,0,137
620,00,0,133
621,00,0,130
622,00,0,127
623,00,0,124
624,00,0,121
625,00,0,118
626,00,0,115
627,00,0,112
628,00,0,110
629,00,0,107
630,00,0,104
631,00,0,102
632,00,0,100
633,00,0,097
634,00,0,095
635,00,0,092
636,00,0,090
637,00,0,088
638,00,0,086
639,00,0,084
640,00,0,082
641,00,0,080
642,00,0,079
643,00,0,077
644,00,0,075
645,00,0,074
646,00,0,072
647,00,0,071
648,00,0,069
649,00,0,068
650,00,0,066
651,00,0,065
652,00,0,064
653,00,0,063
654,00,0,061
655,00,0,060
656,00,0,059
657,00,0,058
658,00,0,057
659,00,0,056
660,00,0,055
661,00,0,054
662,00,0,053
663,00,0,052
664,00,0,051
665,00,0,050
666,00,0,049
667,00,0,048
668,00,0,048
669,00,0,047
670,00,0,046
671,00,0,045
672,00,0,045
673,00,0,044
674,00,0,043
675,00,0,042
676,00,0,042
677,00,0,041
678,00,0,041
679,00,0,040
680,00,0,040
681,00,0,039
682,00,0,039
683,00,0,038
684,00,0,037
685,00,0,037
686,00,0,037
687,00,0,036
688,00,0,036
689,00,0,035
690,00,0,035
691,00,0,034
692,00,0,034
693,00,0,034
694,00,0,033
695,00,0,033
696,00,0,033
697,00,0,032
698,00,0,032
699,00,0,032
700,00,0,032
