"900mkl_I2.spc - RawData"
"Wavelength nm.","Abs."
400,00,3,991
401,00,3,953
402,00,3,984
403,00,3,993
404,00,3,970
405,00,3,963
406,00,3,991
407,00,3,993
408,00,3,986
409,00,3,972
410,00,4,000
411,00,4,000
412,00,4,000
413,00,3,940
414,00,4,000
415,00,3,945
416,00,3,978
417,00,3,974
418,00,3,991
419,00,3,929
420,00,3,922
421,00,3,929
422,00,3,938
423,00,3,959
424,00,3,919
425,00,3,886
426,00,3,954
427,00,3,903
428,00,3,992
429,00,4,000
430,00,3,998
431,00,3,945
432,00,3,918
433,00,3,987
434,00,3,950
435,00,3,996
436,00,3,965
437,00,3,979
438,00,3,976
439,00,3,980
440,00,3,983
441,00,3,967
442,00,3,991
443,00,3,997
444,00,3,957
445,00,3,981
446,00,3,991
447,00,3,996
448,00,3,987
449,00,3,998
450,00,3,945
451,00,3,962
452,00,3,930
453,00,3,997
454,00,3,997
455,00,3,963
456,00,3,988
457,00,3,977
458,00,3,987
459,00,3,989
460,00,3,991
461,00,3,986
462,00,3,993
463,00,3,984
464,00,3,949
465,00,3,871
466,00,3,875
467,00,3,796
468,00,3,782
469,00,3,580
470,00,3,543
471,00,3,444
472,00,3,328
473,00,3,222
474,00,3,131
475,00,3,025
476,00,2,927
477,00,2,827
478,00,2,742
479,00,2,644
480,00,2,557
481,00,2,477
482,00,2,391
483,00,2,312
484,00,2,235
485,00,2,161
486,00,2,091
487,00,2,024
488,00,1,960
489,00,1,897
490,00,1,838
491,00,1,784
492,00,1,729
493,00,1,678
494,00,1,630
495,00,1,581
496,00,1,536
497,00,1,494
498,00,1,453
499,00,1,415
500,00,1,378
501,00,1,343
502,00,1,308
503,00,1,277
504,00,1,247
505,00,1,218
506,00,1,190
507,00,1,165
508,00,1,139
509,00,1,115
510,00,1,093
511,00,1,072
512,00,1,051
513,00,1,032
514,00,1,013
515,00,0,996
516,00,0,979
517,00,0,963
518,00,0,947
519,00,0,933
520,00,0,919
521,00,0,904
522,00,0,891
523,00,0,879
524,00,0,866
525,00,0,854
526,00,0,843
527,00,0,831
528,00,0,820
529,00,0,810
530,00,0,799
531,00,0,789
532,00,0,778
533,00,0,769
534,00,0,759
535,00,0,749
536,00,0,740
537,00,0,730
538,00,0,720
539,00,0,711
540,00,0,702
541,00,0,693
542,00,0,684
543,00,0,676
544,00,0,667
545,00,0,658
546,00,0,649
547,00,0,641
548,00,0,632
549,00,0,623
550,00,0,615
551,00,0,606
552,00,0,598
553,00,0,589
554,00,0,580
555,00,0,572
556,00,0,563
557,00,0,555
558,00,0,546
559,00,0,537
560,00,0,529
561,00,0,520
562,00,0,512
563,00,0,504
564,00,0,495
565,00,0,487
566,00,0,478
567,00,0,470
568,00,0,462
569,00,0,454
570,00,0,446
571,00,0,438
572,00,0,430
573,00,0,422
574,00,0,413
575,00,0,406
576,00,0,398
577,00,0,390
578,00,0,383
579,00,0,375
580,00,0,367
581,00,0,360
582,00,0,352
583,00,0,345
584,00,0,338
585,00,0,331
586,00,0,324
587,00,0,317
588,00,0,311
589,00,0,304
590,00,0,297
591,00,0,291
592,00,0,284
593,00,0,278
594,00,0,272
595,00,0,266
596,00,0,260
597,00,0,254
598,00,0,248
599,00,0,242
600,00,0,237
601,00,0,231
602,00,0,226
603,00,0,221
604,00,0,216
605,00,0,211
606,00,0,206
607,00,0,201
608,00,0,196
609,00,0,191
610,00,0,187
611,00,0,182
612,00,0,178
613,00,0,174
614,00,0,169
615,00,0,165
616,00,0,161
617,00,0,157
618,00,0,154
619,00,0,150
620,00,0,146
621,00,0,143
622,00,0,139
623,00,0,136
624,00,0,133
625,00,0,130
626,00,0,126
627,00,0,123
628,00,0,121
629,00,0,118
630,00,0,115
631,00,0,112
632,00,0,110
633,00,0,107
634,00,0,105
635,00,0,102
636,00,0,100
637,00,0,098
638,00,0,096
639,00,0,093
640,00,0,091
641,00,0,089
642,00,0,088
643,00,0,086
644,00,0,084
645,00,0,082
646,00,0,081
647,00,0,079
648,00,0,077
649,00,0,076
650,00,0,074
651,00,0,073
652,00,0,071
653,00,0,070
654,00,0,069
655,00,0,067
656,00,0,066
657,00,0,065
658,00,0,064
659,00,0,062
660,00,0,061
661,00,0,060
662,00,0,059
663,00,0,058
664,00,0,057
665,00,0,056
666,00,0,056
667,00,0,055
668,00,0,054
669,00,0,053
670,00,0,052
671,00,0,051
672,00,0,051
673,00,0,050
674,00,0,049
675,00,0,048
676,00,0,048
677,00,0,047
678,00,0,046
679,00,0,046
680,00,0,045
681,00,0,045
682,00,0,044
683,00,0,044
684,00,0,043
685,00,0,043
686,00,0,042
687,00,0,042
688,00,0,041
689,00,0,041
690,00,0,040
691,00,0,040
692,00,0,040
693,00,0,039
694,00,0,039
695,00,0,038
696,00,0,038
697,00,0,038
698,00,0,037
699,00,0,037
700,00,0,037
