

Цикл № 1
Шаг№ 1
Точек122
Циклическая потенцио, развертка , ЭДС 111,93мВ, Скорость развертки 100,12 мВ/с,
Время, с,Потенциал, мВТок, мкА
4,486800;254,360000;-13,482000
4,586500;244,410000;-14,158000
4,686200;235,570000;-14,087000
4,785900;224,520000;-14,217000
4,885600;214,580000;-13,139000
4,985300;204,540000;-13,070000
5,085000;194,790000;-12,198000
5,184700;185,010000;-11,612000
5,284400;174,500000;-11,102000
5,384100;164,740000;-10,751000
5,483800;156,670000;-10,141000
5,583500;145,280000;-9,732800
5,683300;134,970000;-9,885000
5,783000;125,200000;-9,456900
5,882700;115,540000;-9,345300
5,982400;104,870000;-9,069300
6,082100;95,250000;-9,038900
6,181800;85,115000;-8,925300
6,281500;77,191000;-8,919200
6,381200;65,570000;-8,744700
6,480900;55,112000;-8,945600
6,580600;45,510000;-8,848200
6,680300;35,014000;-8,959800
6,780000;24,956000;-9,154600
6,879700;15,316000;-9,134300
6,979400;6,991300;-9,306700
7,079100;-1,314400;-9,122100
7,178800;-12,668000;-9,284400
7,278600;-23,889000;-10,287000
7,378300;-33,852000;-10,181000
7,478000;-43,605000;-10,512000
7,577700;-53,854000;-10,682000
7,677400;-63,989000;-11,496000
7,777100;-73,114000;-11,463000
7,876800;-83,249000;-11,831000
7,976500;-93,993000;-12,671000
8,076200;-103,630000;-13,383000
8,175900;-113,270000;-13,953000
8,275600;-122,890000;-14,231000
8,375300;-133,310000;-14,791000
8,475000;-143,220000;-15,420000
8,574700;-152,690000;-15,893000
8,674400;-162,380000;-16,791000
8,774100;-173,050000;-17,595000
8,873900;-182,880000;-17,954000
8,973600;-183,700000;-15,684000
9,073300;-173,510000;-13,164000
9,173000;-162,900000;-11,721000
9,272700;-153,280000;-10,534000
9,372400;-144,000000;-9,349300
9,472100;-133,660000;-8,127900
9,571800;-124,360000;-7,018100
9,671500;-114,700000;-6,267400
9,771200;-104,720000;-5,131200
9,870900;-94,202000;-4,658400
9,970600;-83,877000;-4,141100
10,070300;-74,238000;-3,471500
10,170000;-64,522000;-2,927800
10,269700;-54,540000;-2,400200
10,369400;-44,177000;-2,229800
10,469200;-34,538000;-1,935600
10,568900;-24,670000;-1,349200
10,668600;-13,887000;-1,231600
10,768300;-1,943100;-0,805490
10,868000;7,734300;-0,403760
10,967700;16,497000;-0,257670
11,067400;24,365000;-0,129850
11,167100;34,976000;-0,040580
11,266800;44,653000;0,320570
11,366500;53,816000;0,351010
11,466200;64,675000;0,391580
11,565900;77,324000;0,919110
11,665600;85,573000;1,172700
11,765300;93,326000;1,164600
11,865000;104,910000;1,217400
11,964700;115,420000;1,387800


Цикл № 3
Шаг№ 1
Точек121
Циклическая потенцио, развертка, ЭДС 111,93мВ, Скорость развертки 100,12 мВ/с,
Время, с,Потенциал, мВТок, мкА
0,099700;124,170000;1,633300
0,199400;134,380000;1,769200
0,299100;145,830000;1,909200
0,398800;155,890000;2,197300
0,498500;165,050000;2,509800
0,598200;173,970000;2,828300
0,697900;184,080000;3,374100
0,797600;194,350000;4,070000
0,897400;204,290000;4,837000
0,997100;213,910000;5,950900
1,096800;224,520000;7,927100
1,196500;235,480000;9,485300
1,296200;244,150000;11,743000
1,395900;254,030000;14,062000
1,495600;264,170000;16,503000
1,595300;273,880000;18,287000
1,695000;283,830000;19,697000
1,794700;294,210000;20,888000
1,894400;306,270000;21,365000
1,994100;315,620000;21,133000
2,093800;323,890000;20,421000
2,193500;332,540000;19,896000
2,293200;343,740000;18,956000
2,392900;353,780000;18,585000
2,492700;363,570000;17,569000
2,592400;373,460000;17,041000
2,692100;384,310000;16,731000
2,791800;394,200000;16,209000
2,891500;403,210000;15,785000
2,991200;408,010000;13,825000
3,090900;399,590000;11,248000
3,190600;390,830000;9,763200
3,290300;380,500000;8,594600
3,390000;369,720000;7,287900
3,489700;359,910000;5,817000
3,589400;350,270000;4,711200
3,689100;339,950000;3,416700
3,788800;329,720000;1,507500
3,888500;320,760000;-0,385500
3,988200;312,480000;-2,359600
4,088000;301,080000;-5,003400
4,187700;289,960000;-7,342700
4,287400;280,190000;-9,921500
4,387100;270,970000;-11,890000
4,486800;260,490000;-12,833000
4,586500;250,700000;-13,914000
4,686200;240,530000;-14,349000
4,785900;231,500000;-14,077000
4,885600;220,410000;-13,817000
4,985300;210,770000;-13,344000
5,085000;200,940000;-12,721000
5,184700;191,490000;-11,934000
5,284400;180,480000;-11,401000
5,384100;170,630000;-10,903000
5,483800;161,300000;-10,447000
5,583500;152,950000;-9,970200
5,683300;141,310000;-9,747000
5,783000;130,890000;-9,377700
5,882700;121,080000;-9,302700
5,982400;110,850000;-9,197200
6,082100;100,810000;-9,030800
6,181800;90,697000;-8,884700
6,281500;82,220000;-8,785300
6,381200;72,485000;-8,578300
6,480900;61,379000;-8,771100
6,580600;50,787000;-8,866500
6,680300;41,529000;-8,765000
6,780000;31,318000;-8,799500
6,879700;19,907000;-9,057200
6,979400;11,868000;-8,974000
7,079100;5,105400;-8,974000
7,178800;-6,286500;-9,211400
7,278600;-17,564000;-9,743000
7,378300;-28,289000;-9,663800
7,478000;-37,986000;-10,313000
7,577700;-47,892000;-10,191000
