300mkl_HCl.kin - RawData;;;;;;;;;;;;;;;;
Time ( Second );Abs.;;;;;;;;;;;;;;;
172;3,2431;;;29584;10,51769761;;;;;;;;;;;
173;3,2524;;;29929;10,57810576;;;;;;;;;;;
174;3,24;;;30276;10,4976;;;;;;;;;;;
175;3,2343;;;30625;10,46069649;;;;;;;;;;;
176;3,2489;;;30976;10,55535121;;;;;;;;;;;
177;3,2492;;;31329;10,55730064;;;;;;;;;;;
178;3,2374;;;31684;10,48075876;;;;;;;;;;;
179;3,2434;;;32041;10,51964356;;;;;;;;;;;
180;3,2518;;;32400;10,57420324;;;;;;;;;;;
181;3,2521;;;32761;10,57615441;;;;;;;;;;;
182;3,2343;;;33124;10,46069649;;;;;;;;;;;
183;3,2257;;;33489;10,40514049;;;;;;;;;;;
184;3,2432;;;33856;10,51834624;;;;;;;;;;;
185;3,2283;;;34225;10,42192089;;;;;;;;;;;
186;3,2402;;;34596;10,49889604;;;;;;;;;;;
187;3,2313;;;34969;10,44129969;;;;;;;;;;;
188;3,2285;;;35344;10,42321225;;;;;;;;;;;
189;3,2374;;;35721;10,48075876;;;;;;;;;;;
190;3,2257;;;36100;10,40514049;;;;;;;;;;;
191;3,2372;;;36481;10,47946384;;;;;;;;;;;
192;3,2256;;;36864;10,40449536;;;;;;;;;;;
193;3,2231;;;37249;10,38837361;;;;;;;;;;;
194;3,2287;;;37636;10,42450369;;;;;;;;;;;
195;3,2288;;;38025;10,42514944;;;;;;;;;;;
196;3,2202;;;38416;10,36968804;;;;;;;;;;;
197;3,2258;;;38809;10,40578564;;;;;;;;;;;
198;3,2092;;;39204;10,29896464;;;;;;;;;;;
199;3,2146;;;39601;10,33365316;;;;;;;;;;;
200;3,2144;;;40000;10,33236736;;;;;;;;;;;
201;3,2229;;;40401;10,38708441;;;;;;;;;;;
202;3,2063;;;40804;10,28035969;;;;;;;;;;;
203;3,2036;;;41209;10,26305296;;;;;;;;;;;
204;3,2061;;;41616;10,27907721;;;;;;;;;;;
205;3,2035;;;42025;10,26241225;;;;;;;;;;;
206;3,2174;;;42436;10,35166276;;;;;;;;;;;
207;3,2063;;;42849;10,28035969;;;;;;;;;;;
208;3,209;;;43264;10,297681;;;;;;;;;;;
209;3,2065;;;43681;10,28164225;;;;;;;;;;;
210;3,2091;;;44100;10,29832281;;;;;;;;;;;
211;3,2063;;;44521;10,28035969;;;;;;;;;;;
212;3,2036;;;44944;10,26305296;;;;;;;;;;;
213;3,1932;;;45369;10,19652624;;;;;;;;;;;
214;3,1978;;;45796;10,22592484;;;;;;;;;;;
215;3,2091;;;46225;10,29832281;;;;;;;;;;;
216;3,2038;;;46656;10,26433444;;;;;;;;;;;
217;3,2064;;;47089;10,28100096;;;;;;;;;;;
218;3,1904;;;47524;10,17865216;;;;;;;;;;;
219;3,1902;;;47961;10,17737604;;;;;;;;;;;
220;3,1956;;;48400;10,21185936;;;;;;;;;;;
221;3,1877;;;48841;10,16143129;;;;;;;;;;;
222;3,1901;;;49284;10,17673801;;;;;;;;;;;
223;3,1983;;;49729;10,22912289;;;;;;;;;;;
224;3,1955;;;50176;10,21122025;;;;;;;;;;;
225;3,1848;;;50625;10,14295104;;;;;;;;;;;
226;3,185;;;51076;10,144225;;;;;;;;;;;
227;3,1952;;;51529;10,20930304;;;;;;;;;;;
228;3,185;;;51984;10,144225;;;;;;;;;;;
229;3,1801;;;52441;10,11303601;;;;;;;;;;;
230;3,1819;;;52900;10,12448761;;;;;;;;;;;
231;3,1822;;;53361;10,12639684;;;;;;;;;;;
232;3,1874;;;53824;10,15951876;;;;;;;;;;;
233;3,1823;;;54289;10,12703329;;;;;;;;;;;
234;3,1771;;;54756;10,09396441;;;;;;;;;;;
235;3,1796;;;55225;10,10985616;;;;;;;;;;;
236;3,1768;;;55696;10,09205824;;;;;;;;;;;
237;3,1797;;;56169;10,11049209;;;;;;;;;;;
238;3,1721;;;56644;10,06221841;;;;;;;;;;;
239;3,1745;;;57121;10,07745025;;;;;;;;;;;
240;3,1721;;;57600;10,06221841;;;;;;;;;;;
241;3,1623;;;58081;10,00014129;;;;;;;;;;;
242;3,1644;;;58564;10,01342736;;;;;;;;;;;
243;3,1645;;;59049;10,01406025;;;;;;;;;;;
244;3,1501;;;59536;9,92313001;;;;;;;;;;;
245;3,1719;;;60025;10,06094961;;;;;;;;;;;
246;3,1595;;;60516;9,98244025;;;;;;;;;;;
247;3,1572;;;61009;9,96791184;;;;;;;;;;;
248;3,1546;;;61504;9,95150116;;;;;;;;;;;
249;3,1524;;;62001;9,93762576;;;;;;;;;;;
250;3,1546;;;62500;9,95150116;;;;;;;;;;;
251;3,1452;;;63001;9,89228304;;;;;;;;;;;
252;3,1568;;;63504;9,96538624;;;;;;;;;;;
253;3,1623;;;64009;10,00014129;;;;;;;;;;;
254;3,1546;;;64516;9,95150116;;;;;;;;;;;
255;3,1476;;;65025;9,90738576;;;;;;;;;;;
256;3,1525;;;65536;9,93825625;;;;;;;;;;;
257;3,1519;;;66049;9,93447361;;;;;;;;;;;
258;3,1502;;;66564;9,92376004;;;;;;;;;;;
259;3,1477;;;67081;9,90801529;;;;;;;;;;;
260;3,1475;;;67600;9,90675625;;;;;;;;;;;
261;3,1523;;;68121;9,93699529;;;;;;;;;;;
262;3,1382;;;68644;9,84829924;;;;;;;;;;;
263;3,1427;;;69169;9,87656329;;;;;;;;;;;
264;3,1429;;;69696;9,87782041;;;;;;;;;;;
265;3,1359;;;70225;9,83386881;;;;;;;;;;;
266;3,1407;;;70756;9,86399649;;;;;;;;;;;
267;3,1356;;;71289;9,83198736;;;;;;;;;;;
268;3,1264;;;71824;9,77437696;;;;;;;;;;;
269;3,1382;;;72361;9,84829924;;;;;;;;;;;
270;3,136;;;72900;9,834496;;;;;;;;;;;
271;3,1289;;;73441;9,79001521;;;;;;;;;;;
272;3,1243;;;73984;9,76125049;;;;;;;;;;;
273;3,1382;;;74529;9,84829924;;;;;;;;;;;
274;3,129;;;75076;9,790641;;;;;;;;;;;
275;3,1268;;;75625;9,77687824;;;;;;;;;;;
276;3,12;;;76176;9,7344;;;;;;;;;;;
277;3,1246;;;76729;9,76312516;;;;;;;;;;;
278;3,1244;;;77284;9,76187536;;;;;;;;;;;
279;3,1176;;;77841;9,71942976;;;;;;;;;;;
280;3,1201;;;78400;9,73502401;;;;;;;;;;;
281;3,1133;;;78961;9,69263689;;;;;;;;;;;
282;3,1246;;;79524;9,76312516;;;;;;;;;;;
283;3,1089;;;80089;9,66525921;;;;;;;;;;;
284;3,1111;;;80656;9,67894321;;;;;;;;;;;
285;3,1025;;;81225;9,62550625;;;;;;;;;;;
286;3,1067;;;81796;9,65158489;;;;;;;;;;;
287;3,1068;;;82369;9,65220624;;;;;;;;;;;
288;3,1154;;;82944;9,70571716;;;;;;;;;;;
289;3,1046;;;83521;9,63854116;;;;;;;;;;;
290;3,1068;;;84100;9,65220624;;;;;;;;;;;
291;3,1089;;;84681;9,66525921;;;;;;;;;;;
292;3,1111;;;85264;9,67894321;;;;;;;;;;;
293;3,1026;;;85849;9,62612676;;;;;;;;;;;
294;3,1026;;;86436;9,62612676;;;;;;;;;;;
295;3,1007;;;87025;9,61434049;;;;;;;;;;;
296;3,0964;;;87616;9,58769296;;;;;;;;;;;
297;3,1023;;;88209;9,62426529;;;;;;;;;;;
298;3,0961;;;88804;9,58583521;;;;;;;;;;;
299;3,0981;;;89401;9,59822361;;;;;;;;;;;
300;3,0919;;;90000;9,55984561;;;;;;;;;;;
